codigo,nombre,tipo,naturaleza,nivel,codigo_padre,requiere_tercero,activa
539515,INDEMNIZACIONES,GAS,debit,4,5395,No,Si
53951501,Indemnizaciones,GAS,debit,5,539515,Si,Si
539520,MULTAS- SANCIONES Y LITIGIOS,GAS,debit,4,5395,No,Si
53952001,Multas- Sanciones Y Litigios,GAS,debit,5,539520,Si,Si
539525,DONACIONES,GAS,debit,4,5395,No,Si
53952501,Donaciones,GAS,debit,5,539525,Si,Si
539530,CONSTITUCION DE GARANTIAS,GAS,debit,4,5395,No,Si
53953001,Constitucion De Garantias,GAS,debit,5,539530,Si,Si
539535,AMORTIZACION DE BIENES ENTREGADOS EN COMODATO,GAS,debit,4,5395,No,Si
53953501,Amortizacion De Bienes Entregados En Comodato,GAS,debit,5,539535,Si,Si
539595,OTROS,GAS,debit,4,5395,No,Si
53959501,Otros,GAS,debit,5,539595,Si,Si
54,IMPUESTO DE RENTA Y COMPLEMENTARIOS,GAS,debit,2,5,No,Si
5405,IMPUESTO DE RENTA Y COMPLEMENTARIOS,GAS,debit,3,54,No,Si
540505,IMPUESTO DE RENTA Y COMPLEMENTARIOS,GAS,debit,4,5405,No,Si
54050501,Impuesto De Renta Y Complementarios,GAS,debit,5,540505,Si,Si
59,GANANCIAS Y PERDIDAS,GAS,debit,2,5,No,Si
5905,GANANCIAS Y PERDIDAS,GAS,debit,3,59,No,Si
590505,GANANCIAS Y PERDIDAS,GAS,debit,4,5905,No,Si
59050501,Ganancias Y Perdidas,GAS,debit,5,590505,Si,Si
6,COSTOS DE VENTAS,COS,debit,1,,No,Si
61,COSTO DE VENTAS Y DE PRESTACION DE SERVICIOS,COS,debit,2,6,No,Si
6105,AGRICULTURA- GANADERIA- CAZA Y SILVICULTURA,COS,debit,3,61,No,Si
6110,PESCA,COS,debit,3,61,No,Si
6115,EXPLOTACION DE MINAS Y CANTERAS,COS,debit,3,61,No,Si
6120,INDUSTRIAS MANUFACTURERAS,COS,debit,3,61,No,Si
612095,PRODUCTOS DE OTRAS INDUSTRIAS MANUFACTURERAS,COS,debit,4,6120,No,Si
61209501,Productos De Otras Industrias Manufactureras,COS,debit,5,612095,Si,Si
6125,SUMINISTRO DE ELECTRICIDAD- GAS Y AGUA,COS,debit,3,61,No,Si
612595,ACTIVIDADES CONEXAS,COS,debit,4,6125,No,Si
61259501,Actividades Conexas,COS,debit,5,612595,Si,Si
6130,CONSTRUCCION,COS,debit,3,61,No,Si
613095,ACTIVIDADES CONEXAS,COS,debit,4,6130,No,Si
61309501,Actividades Conexas,COS,debit,5,613095,Si,Si
6135,COMERCIO AL POR MAYOR Y AL POR MENOR,COS,debit,3,61,No,Si
613595,VENTA DE OTROS PRODUCTOS,COS,debit,4,6135,No,Si
61359501,Venta De Otros Productos,COS,debit,5,613595,Si,Si
6140,HOTELES Y RESTAURANTES,COS,debit,3,61,No,Si
614095,ACTIVIDADES CONEXAS,COS,debit,4,6140,No,Si
61409501,Actividades Conexas,COS,debit,5,614095,Si,Si
6145,TRANSPORTE- ALMACENAMIENTO Y COMUNICACIONES,COS,debit,3,61,No,Si
614595,ACTIVIDADES CONEXAS,COS,debit,4,6145,No,Si
61459501,Actividades Conexas,COS,debit,5,614595,Si,Si
6150,ACTIVIDAD FINANCIERA,COS,debit,3,61,No,Si
6155,ACTIVIDADES INMOBILIARIAS- EMPRESARIALES Y DE ALQUILER,COS,debit,3,61,No,Si
615595,ACTIVIDADES CONEXAS,COS,debit,4,6155,No,Si
61559501,Actividades Conexas,COS,debit,5,615595,Si,Si
6160,ENSEÑANZA,COS,debit,3,61,No,Si
616095,ACTIVIDADES CONEXAS,COS,debit,4,6160,No,Si
61609501,Actividades Conexas,COS,debit,5,616095,Si,Si
6165,SERVICIOS SOCIALES Y DE SALUD,COS,debit,3,61,No,Si
616595,ACTIVIDADES CONEXAS,COS,debit,4,6165,No,Si
61659501,Actividades Conexas,COS,debit,5,616595,Si,Si
6170,OTRAS ACTIVIDADES DE SERVICIOS COMUNITARIOS- SOCIALES Y PERSONALES,COS,debit,3,61,No,Si
617095,ACTIVIDADES CONEXAS,COS,debit,4,6170,No,Si
61709501,Actividades Conexas,COS,debit,5,617095,Si,Si
62,COMPRAS,COS,debit,2,6,No,Si
62050101,Compras Tarifa 5%,COS,debit,3,62,Si,Si
62050102,Compras Tarifa 19%,COS,debit,3,62,Si,Si
62050201,Compras Tarifa 0%,COS,debit,3,62,Si,Si
62050501,Cruce Compras Gravadas Y Exentas,COS,debit,3,62,Si,Si
620501,COMPRAS GRAVADAS,COS,debit,3,62,No,Si
620502,COMPRAS EXENTAS / EXCLUIDAS,COS,debit,3,62,No,Si
620505,CRUCE DE COMPRAS,COS,debit,3,62,No,Si
6205,DE MERCANCIAS,COS,debit,3,62,No,Si
6210,DE MATERIAS PRIMAS,COS,debit,3,62,No,Si
6215,DE MATERIALES INDIRECTOS,COS,debit,3,62,No,Si
6220,COMPRA DE ENERGIA,COS,debit,3,62,No,Si
62250501,Devoluciones En Compras (Cr),COS,debit,3,62,Si,Si
622505,DEVOLUCIONES EN COMPRAS (CR),COS,debit,3,62,No,Si
6225,DEVOLUCIONES EN COMPRAS (CR),COS,debit,3,62,No,Si
7,COSTOS DE PRODUCCION O DE OPERACION,FAB,debit,1,,No,Si
71,MATERIA PRIMA,FAB,debit,2,7,No,Si
72,MANO DE OBRA DIRECTA,FAB,debit,2,7,No,Si
73,COSTOS INDIRECTOS,FAB,debit,2,7,No,Si
74,CONTRATOS DE SERVICIOS,FAB,debit,2,7,No,Si
8,CUENTAS DE ORDEN DEUDORAS,ODB,debit,1,,No,Si
81,DERECHOS CONTINGENTES,ODB,debit,2,8,No,Si
8105,BIENES Y VALORES ENTREGADOS EN CUSTODIA,ODB,debit,3,81,No,Si
8110,BIENES Y VALORES ENTREGADOS EN GARANTIA,ODB,debit,3,81,No,Si
8115,BIENES Y VALORES EN PODER DE TERCEROS,ODB,debit,3,81,No,Si
8120,LITIGIOS Y/O DEMANDAS,ODB,debit,3,81,No,Si
8125,PROMESAS DE COMPRAVENTA,ODB,debit,3,81,No,Si
8195,DIVERSAS,ODB,debit,3,81,No,Si
819505,VALORES ADQUIRIDOS POR RECIBIR,ODB,debit,4,8195,No,Si
81950501,Valores Adquiridos Por Recibir,ODB,debit,5,819505,Si,Si
819595,OTRAS,ODB,debit,4,8195,No,Si
81959501,Otras,ODB,debit,5,819595,Si,Si
82,DEUDORAS FISCALES,ODB,debit,2,8,No,Si
83,DEUDORAS DE CONTROL,ODB,debit,2,8,No,Si
8305,BIENES RECIBIDOS EN ARRENDAMIENTO FINANCIERO,ODB,debit,3,83,No,Si
8310,TITULOS DE INVERSION NO COLOCADOS,ODB,debit,3,83,No,Si
8315,PROPIEDADES- PLANTA Y EQUIPO TOTALMENTE DEPRECIADOS- AGOTADOS Y/O AMORTIZADOS,ODB,debit,3,83,No,Si
8320,CREDITOS A FAVOR NO UTILIZADOS,ODB,debit,3,83,No,Si
8325,ACTIVOS CASTIGADOS,ODB,debit,3,83,No,Si
8330,TITULOS DE INVERSION AMORTIZADOS,ODB,debit,3,83,No,Si
8335,CAPITALIZACION POR REVALORIZACION DE PATRIMONIO,ODB,debit,3,83,No,Si
8395,OTRAS CUENTAS DEUDORAS DE CONTROL,ODB,debit,3,83,No,Si
8399,AJUSTES POR INFLACION ACTIVOS,ODB,debit,3,83,No,Si
84,DERECHOS CONTINGENTES POR CONTRA (CR),ODB,debit,2,8,No,Si
85,DEUDORAS FISCALES POR CONTRA (CR),ODB,debit,2,8,No,Si
86,DEUDORAS DE CONTROL POR CONTRA (CR),ODB,debit,2,8,No,Si
9,CUENTAS DE ORDEN ACREEDORAS,OCR,credit,1,,No,Si
91,RESPONSABILIDADES CONTINGENTES,OCR,credit,2,9,No,Si
9105,BIENES Y VALORES RECIBIDOS EN CUSTODIA,OCR,credit,3,91,No,Si
9110,BIENES Y VALORES RECIBIDOS EN GARANTIA,OCR,credit,3,91,No,Si
9115,BIENES Y VALORES RECIBIDOS DE TERCEROS,OCR,credit,3,91,No,Si
9120,LITIGIOS Y/O DEMANDAS,OCR,credit,3,91,No,Si
9125,PROMESAS DE COMPRAVENTA,OCR,credit,3,91,No,Si
9130,CONTRATOS DE ADMINISTRACION DELEGADA,OCR,credit,3,91,No,Si
9135,CUENTAS EN PARTICIPACION,OCR,credit,3,91,No,Si
9195,OTRAS RESPONSABILIDADES CONTINGENTES,OCR,credit,3,91,No,Si
92,ACREEDORAS FISCALES,OCR,credit,2,9,No,Si
93,ACREEDORAS DE CONTROL,OCR,credit,2,9,No,Si
9305,CONTRATOS DE ARRENDAMIENTO FINANCIERO,OCR,credit,3,93,No,Si
9395,OTRAS CUENTAS DE ORDEN ACREEDORAS DE CONTROL,OCR,credit,3,93,No,Si
9399,AJUSTES POR INFLACION PATRIMONIO,OCR,credit,3,93,No,Si
94,RESPONSABILIDADES CONTINGENTES POR CONTRA (DB),OCR,credit,2,9,No,Si
95,ACREEDORAS FISCALES POR CONTRA (DB),OCR,credit,2,9,No,Si
96,ACREEDORAS DE CONTROL POR CONTRA (DB),OCR,credit,2,9,No,Si
